Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,White,Black or African American,Asian,American Indian and Alaska Native,Hawaiian and Other Pacific Islander,Two or More Mixed,Other
59830,74.0,49.9,28750.0,17486.0,5,6.756756756756757,74.0,0.0,0.0,0,0,0.0,0.0
59831,611.0,31.1,22135.0,13142.0,285,46.64484451718494,299.0,4.0,5.0,226,0,62.0,15.0
59832,955.0,49.4,38409.0,21177.0,194,20.31413612565445,912.0,4.0,0.0,3,0,36.0,0.0
59833,5345.0,43.7,75714.0,29538.0,442,8.269410664172124,5183.0,0.0,32.0,44,0,72.0,14.0
59834,2005.0,42.6,76488.0,29630.0,66,3.291770573566085,1992.0,0.0,0.0,0,0,0.0,13.0
59837,339.0,49.9,37813.0,26093.0,30,8.849557522123893,328.0,0.0,0.0,11,0,0.0,0.0
59840,12979.0,50.4,33707.0,23390.0,2430,18.72255181446953,12458.0,46.0,107.0,91,0,263.0,14.0
59841,817.0,19.5,38269.0,9386.0,230,28.151774785801713,813.0,0.0,0.0,0,0,0.0,4.0
59842,114.0,55.1,54545.0,34830.0,4,3.508771929824561,113.0,0.0,0.0,1,0,0.0,0.0
59843,359.0,50.1,28333.0,18827.0,104,28.969359331476323,356.0,0.0,0.0,0,0,3.0,0.0
59844,888.0,45.9,42500.0,16938.0,63,7.094594594594595,874.0,0.0,0.0,8,0,6.0,0.0
59845,1217.0,51.9,26014.0,17017.0,288,23.664749383730484,981.0,3.0,0.0,166,0,67.0,0.0
59846,1148.0,58.5,52891.0,26606.0,118,10.278745644599303,1056.0,0.0,75.0,0,0,17.0,0.0
59847,5366.0,38.1,61328.0,27051.0,428,7.976146105106224,5145.0,0.0,18.0,168,3,32.0,0.0
59848,157.0,47.1,28000.0,10806.0,55,35.031847133757964,138.0,0.0,0.0,19,0,0.0,0.0
59851,254.0,29.3,61957.0,40644.0,34,13.385826771653543,254.0,0.0,0.0,0,0,0.0,0.0
59853,956.0,43.1,38833.0,18290.0,222,23.221757322175733,945.0,0.0,0.0,11,0,0.0,0.0
59854,243.0,58.4,42250.0,28865.0,25,10.2880658436214,234.0,6.0,0.0,0,0,3.0,0.0
59855,957.0,31.8,23750.0,12631.0,506,52.87356321839081,226.0,0.0,0.0,612,0,119.0,0.0
59856,385.0,59.0,32946.0,15327.0,80,20.77922077922078,352.0,0.0,0.0,0,0,10.0,23.0
59858,1347.0,56.7,43958.0,26876.0,219,16.258351893095767,1320.0,0.0,0.0,13,0,14.0,0.0
59859,3082.0,52.4,34290.0,20731.0,673,21.8364698247891,2934.0,0.0,6.0,110,0,32.0,0.0
59860,10082.0,42.7,34871.0,22319.0,2359,23.398135290616942,7996.0,0.0,13.0,1485,1,587.0,0.0
59863,66.0,60.9,21625.0,24348.0,7,10.606060606060606,20.0,0.0,0.0,0,0,46.0,0.0
59864,6839.0,37.3,38569.0,18659.0,1563,22.854218452990203,4199.0,18.0,69.0,2032,0,453.0,68.0
59865,3170.0,35.5,40056.0,20940.0,523,16.498422712933753,1829.0,0.0,0.0,1065,0,274.0,2.0
59866,1085.0,50.9,32981.0,19000.0,356,32.8110599078341,1085.0,0.0,0.0,0,0,0.0,0.0
59867,9.0,-666666666.0,-666666666.0,,9,100.0,9.0,0.0,0.0,0,0,0.0,0.0
59868,1675.0,54.3,39625.0,24106.0,217,12.955223880597014,1574.0,9.0,0.0,0,46,46.0,0.0
59870,10463.0,45.0,39759.0,22089.0,1653,15.79852814680302,9867.0,59.0,67.0,148,0,315.0,7.0
59871,185.0,52.0,41458.0,21684.0,31,16.756756756756758,185.0,0.0,0.0,0,0,0.0,0.0
59872,2205.0,53.5,31837.0,19020.0,266,12.063492063492063,2124.0,27.0,6.0,39,0,5.0,4.0
59873,3172.0,51.3,33377.0,19848.0,684,21.563682219419924,3087.0,0.0,2.0,44,0,39.0,0.0
59874,974.0,56.3,35655.0,24257.0,121,12.42299794661191,940.0,6.0,0.0,27,0,1.0,0.0
59875,3679.0,43.5,37181.0,17650.0,644,17.504756727371568,3606.0,0.0,0.0,5,0,46.0,22.0
59901,49962.0,39.2,44982.0,24019.0,6765,13.540290620871863,47828.0,78.0,341.0,462,2,1119.0,132.0
59910,584.0,59.8,65221.0,26479.0,121,20.71917808219178,383.0,0.0,24.0,149,0,28.0,0.0
59911,7892.0,51.5,52850.0,30825.0,828,10.491637100861633,7695.0,10.0,12.0,28,0,128.0,19.0
59912,13738.0,41.3,48849.0,22609.0,2149,15.642742757315474,12799.0,0.0,68.0,585,4,186.0,96.0
59913,513.0,47.0,39643.0,26091.0,118,23.00194931773879,487.0,0.0,0.0,16,0,10.0,0.0
59914,200.0,60.6,41250.0,27061.0,30,15.0,160.0,0.0,0.0,40,0,0.0,0.0
59915,509.0,41.9,40441.0,24871.0,6,1.1787819253438114,354.0,0.0,0.0,120,0,35.0,0.0
59916,56.0,58.0,44250.0,27241.0,0,0.0,54.0,0.0,2.0,0,0,0.0,0.0
59917,4268.0,47.5,37178.0,20775.0,460,10.777881911902531,4155.0,7.0,0.0,48,0,30.0,28.0
59918,720.0,51.7,40625.0,24826.0,153,21.25,713.0,0.0,0.0,7,0,0.0,0.0
59919,916.0,39.3,22500.0,14604.0,367,40.06550218340611,916.0,0.0,0.0,0,0,0.0,0.0
59920,1784.0,44.9,45795.0,27615.0,234,13.116591928251122,1752.0,0.0,2.0,6,0,14.0,10.0
59922,2292.0,52.3,55707.0,50739.0,451,19.677137870855148,2134.0,0.0,0.0,153,2,3.0,0.0
59923,9713.0,48.2,31781.0,22209.0,1976,20.343869041490784,9221.0,20.0,58.0,321,11,82.0,0.0
59925,1282.0,51.4,46607.0,24366.0,226,17.628705148205928,1167.0,16.0,0.0,8,0,91.0,0.0
59926,452.0,35.8,42188.0,15751.0,25,5.530973451327434,337.0,0.0,0.0,8,0,107.0,0.0
59927,318.0,38.7,39922.0,14154.0,17,5.345911949685535,275.0,0.0,0.0,43,0,0.0,0.0
59928,82.0,52.4,41792.0,65963.0,12,14.634146341463415,82.0,0.0,0.0,0,0,0.0,0.0
59929,265.0,46.3,45625.0,37270.0,36,13.584905660377359,265.0,0.0,0.0,0,0,0.0,0.0
59930,736.0,54.8,36544.0,19323.0,158,21.467391304347824,653.0,0.0,79.0,3,0,1.0,0.0
59931,264.0,52.8,54750.0,31925.0,39,14.772727272727273,241.0,0.0,0.0,0,0,23.0,0.0
59932,1665.0,41.2,56364.0,27822.0,366,21.98198198198198,1578.0,74.0,0.0,0,0,13.0,0.0
59933,66.0,51.5,22188.0,14539.0,39,59.09090909090909,63.0,0.0,0.0,3,0,0.0,0.0
59934,596.0,43.8,30197.0,19709.0,98,16.44295302013423,596.0,0.0,0.0,0,0,0.0,0.0
59935,3482.0,55.1,29981.0,21853.0,579,16.62837449741528,3378.0,0.0,28.0,27,0,49.0,0.0
59936,519.0,36.8,55139.0,26792.0,114,21.965317919075144,497.0,19.0,0.0,3,0,0.0,0.0
59937,12567.0,44.1,46176.0,30142.0,1489,11.848492082438131,12244.0,18.0,25.0,162,0,115.0,3.0
60002,24250.0,41.2,78250.0,33622.0,2000,8.24742268041237,22258.0,543.0,653.0,3,11,524.0,258.0
60004,49957.0,41.8,79892.0,40134.0,2191,4.385771763716797,43300.0,832.0,4108.0,31,0,691.0,995.0
60005,30931.0,39.8,69484.0,37387.0,1677,5.421745174743784,25296.0,623.0,2549.0,162,0,667.0,1634.0
60007,33973.0,43.5,67473.0,33540.0,1755,5.165867012038972,27616.0,339.0,3059.0,96,23,743.0,2097.0
60008,22302.0,36.2,59172.0,29141.0,2475,11.09765940274415,15690.0,896.0,1717.0,59,0,257.0,3683.0
60010,44031.0,46.3,120632.0,65973.0,2015,4.576321228225568,39139.0,221.0,3811.0,27,0,689.0,144.0
60012,11081.0,43.6,109962.0,44826.0,351,3.1675841530547784,10610.0,55.0,205.0,0,0,119.0,92.0
60013,26811.0,39.4,97828.0,36375.0,1581,5.896833389280519,25011.0,58.0,518.0,3,0,333.0,888.0
60014,48234.0,37.4,81031.0,33683.0,2291,4.749761578969192,43837.0,1245.0,1251.0,26,33,743.0,1099.0
60015,27218.0,42.3,128676.0,59603.0,717,2.634286134175913,25193.0,209.0,1387.0,22,0,309.0,98.0
60016,60794.0,39.4,59533.0,28824.0,5132,8.441622528539,41051.0,1802.0,13817.0,86,16,829.0,3193.0
60018,28749.0,39.9,54688.0,25289.0,3251,11.308219416327525,20610.0,367.0,3038.0,93,23,453.0,4165.0
60020,10391.0,39.1,59175.0,29156.0,994,9.565970551438745,9824.0,34.0,433.0,8,0,80.0,12.0
60021,5560.0,38.3,81034.0,35473.0,409,7.356115107913669,5039.0,4.0,192.0,0,0,66.0,259.0
60022,8327.0,42.8,162460.0,93256.0,361,4.33529482406629,7786.0,94.0,300.0,0,0,113.0,34.0
60025,38667.0,44.1,83914.0,46444.0,2028,5.244782372565754,31831.0,476.0,5394.0,114,0,569.0,283.0
60026,13869.0,45.3,90106.0,55357.0,807,5.81873242483236,10841.0,292.0,2397.0,0,0,233.0,106.0
60029,435.0,42.2,165000.0,49234.0,11,2.528735632183908,388.0,8.0,16.0,0,0,23.0,0.0
60030,35685.0,39.9,80909.0,36657.0,1774,4.971276446686283,30741.0,1097.0,2294.0,109,0,1041.0,403.0
60031,38205.0,38.0,84548.0,36190.0,1946,5.093574139510535,28676.0,3047.0,3888.0,44,6,1301.0,1243.0
60033,13763.0,31.2,51114.0,20119.0,3325,24.15897696723098,11530.0,13.0,82.0,0,0,213.0,1925.0
60034,1826.0,47.6,53942.0,32272.0,176,9.63855421686747,1760.0,10.0,19.0,0,0,8.0,29.0
60035,29814.0,45.2,111549.0,65617.0,2217,7.436103843831757,27839.0,702.0,608.0,0,0,570.0,95.0
60040,5439.0,37.1,54612.0,28624.0,999,18.367346938775512,4200.0,118.0,83.0,0,0,126.0,912.0
60041,8877.0,42.9,58816.0,28836.0,859,9.676692576320828,8209.0,31.0,74.0,32,0,199.0,332.0
60042,8630.0,35.1,66808.0,26801.0,787,9.119351100811125,7736.0,58.0,191.0,0,0,303.0,342.0
60043,2786.0,41.5,227250.0,97582.0,38,1.3639626704953338,2708.0,18.0,33.0,0,0,27.0,0.0
60044,9867.0,42.3,92861.0,57721.0,669,6.780176345393737,8479.0,209.0,682.0,0,0,277.0,220.0
60045,20732.0,46.5,150406.0,85546.0,949,4.577464788732394,19249.0,154.0,1029.0,12,0,230.0,58.0
60046,34534.0,37.6,87107.0,34451.0,1450,4.198760641686454,30744.0,916.0,1533.0,13,13,860.0,455.0
60047,42206.0,41.4,126999.0,51432.0,1796,4.25531914893617,37270.0,526.0,3173.0,30,15,984.0,208.0
60048,29480.0,44.5,114284.0,56705.0,1198,4.063772048846675,26589.0,318.0,2061.0,68,0,345.0,99.0
60050,32369.0,38.3,66723.0,29588.0,2780,8.588464271370755,29153.0,95.0,746.0,39,0,706.0,1630.0
60051,24664.0,39.9,72693.0,31311.0,2081,8.437398637690562,23376.0,120.0,150.0,108,0,254.0,656.0
60053,23341.0,45.1,73102.0,32758.0,1612,6.906302214986504,14803.0,304.0,6657.0,52,56,905.0,564.0
60056,55611.0,39.3,68710.0,33918.0,3342,6.009602416788046,41357.0,1144.0,6565.0,110,13,865.0,5557.0
60060,37586.0,36.8,80069.0,34078.0,2644,7.034534135050285,31826.0,607.0,3158.0,38,0,402.0,1555.0
60061,26029.0,37.9,91443.0,42508.0,780,2.996657574244112,19618.0,249.0,4998.0,5,0,917.0,242.0
60062,40095.0,47.1,100520.0,53333.0,2254,5.621648584611547,33010.0,647.0,5550.0,0,0,598.0,290.0
60064,16297.0,29.3,35293.0,13945.0,4463,27.385408357366387,4717.0,6774.0,420.0,26,0,358.0,4002.0
60067,38450.0,41.6,92212.0,48131.0,2032,5.284785435630689,31742.0,624.0,4601.0,41,72,701.0,669.0
60068,37421.0,44.5,87119.0,44003.0,1468,3.9229309745864622,34874.0,415.0,1340.0,20,0,331.0,441.0
60069,8132.0,49.8,104196.0,60212.0,407,5.00491883915396,7353.0,7.0,606.0,7,0,159.0,0.0
60070,15937.0,36.9,61188.0,31099.0,1681,10.547781891196587,12491.0,67.0,1129.0,43,76,93.0,2038.0
60071,3488.0,44.1,56075.0,34175.0,141,4.04243119266055,3479.0,0.0,9.0,0,0,0.0,0.0
60072,976.0,40.5,80625.0,28364.0,188,19.262295081967213,955.0,5.0,5.0,0,0,11.0,0.0
60073,60237.0,31.2,64086.0,23835.0,7868,13.06173946245663,49129.0,2176.0,3466.0,192,4,2096.0,3174.0
60074,39053.0,33.0,62006.0,28455.0,5969,15.284357155660256,28409.0,1688.0,4055.0,0,0,977.0,3924.0
60076,32922.0,43.9,69067.0,32273.0,2763,8.392564242755604,21608.0,1878.0,8123.0,65,0,627.0,621.0
60077,27189.0,42.7,58216.0,27807.0,4253,15.64235536430174,17306.0,1471.0,7367.0,29,0,670.0,346.0
60081,9939.0,42.8,83482.0,33893.0,550,5.53375591105745,9495.0,101.0,114.0,0,0,81.0,148.0
60083,9909.0,41.3,90093.0,39852.0,126,1.2715712988192551,7372.0,1343.0,881.0,0,0,36.0,277.0
60084,16304.0,36.8,74427.0,32846.0,1006,6.170264965652601,14735.0,143.0,738.0,8,195,254.0,231.0
60085,70997.0,30.0,41006.0,16888.0,14898,20.983985238812906,37584.0,14152.0,3201.0,292,0,2369.0,13399.0
60087,26679.0,33.1,56122.0,23950.0,3498,13.111435960868098,16393.0,2906.0,603.0,164,0,861.0,5752.0
60088,13274.0,21.2,59891.0,19059.0,283,2.131987343679373,8686.0,2117.0,495.0,193,22,1234.0,527.0
60089,41645.0,42.6,94351.0,43828.0,1909,4.583983671509185,32848.0,494.0,6988.0,80,0,758.0,477.0
60090,37744.0,37.1,58466.0,28163.0,4002,10.603009749894023,27120.0,606.0,4871.0,70,0,360.0,4717.0
60091,27268.0,43.8,129551.0,67089.0,812,2.977849493912278,23064.0,301.0,3413.0,43,0,386.0,61.0
60093,19010.0,44.3,163719.0,91958.0,475,2.4986849026827986,17417.0,27.0,842.0,90,0,419.0,215.0
60096,7001.0,43.2,73304.0,31314.0,473,6.756177688901586,6572.0,83.0,121.0,0,0,176.0,49.0
60097,10758.0,36.5,64292.0,26145.0,938,8.719092768172523,10231.0,5.0,65.0,0,0,354.0,103.0
60098,32549.0,38.7,60666.0,28676.0,4259,13.084887400534578,28184.0,593.0,510.0,166,5,496.0,2595.0
60099,31593.0,33.4,54152.0,21849.0,4096,12.964897287373786,17673.0,9032.0,710.0,113,34,1623.0,2408.0
60101,39657.0,33.9,55915.0,24741.0,5538,13.964747711627203,32799.0,1557.0,2523.0,49,0,487.0,2242.0
60102,32166.0,39.6,99655.0,39151.0,1203,3.7399738854691287,28089.0,593.0,2395.0,44,0,527.0,518.0
60103,42209.0,37.1,93352.0,36684.0,2179,5.162406121917127,33277.0,725.0,5899.0,128,4,648.0,1528.0
60104,19061.0,35.7,50244.0,19925.0,2704,14.186034310896595,2494.0,14488.0,118.0,57,0,585.0,1319.0
60106,20276.0,34.7,57624.0,23616.0,2970,14.647859538370488,16806.0,795.0,743.0,91,0,252.0,1589.0
60107,40677.0,34.5,73587.0,29485.0,1648,4.051429554785259,24359.0,1253.0,6734.0,64,8,804.0,7455.0
60108,22975.0,42.6,72602.0,38285.0,1360,5.919477693144723,18711.0,743.0,2836.0,22,0,389.0,274.0
60109,567.0,37.9,61125.0,30213.0,57,10.052910052910052,561.0,0.0,0.0,6,0,0.0,0.0
60110,38998.0,29.9,56654.0,21147.0,6234,15.985435150520539,26295.0,2967.0,1191.0,136,19,882.0,7508.0
60111,376.0,44.8,71534.0,30034.0,19,5.053191489361702,376.0,0.0,0.0,0,0,0.0,0.0
60112,4674.0,28.3,70737.0,22040.0,640,13.692768506632435,4092.0,137.0,54.0,0,0,305.0,86.0
60113,309.0,29.1,46250.0,23713.0,31,10.032362459546926,305.0,4.0,0.0,0,0,0.0,0.0
60115,46267.0,24.1,37922.0,19558.0,12541,27.10571249486675,34352.0,5682.0,1948.0,42,31,1500.0,2712.0
60118,15587.0,40.9,78091.0,36426.0,1032,6.62090203374607,13842.0,450.0,866.0,0,0,231.0,198.0
60119,10357.0,40.2,90833.0,39662.0,521,5.030414212609829,10089.0,0.0,74.0,0,0,48.0,146.0
60120,51216.0,31.3,53543.0,20465.0,7918,15.46001249609497,30007.0,3345.0,2393.0,113,0,869.0,14489.0
60123,48053.0,33.4,55012.0,23179.0,7063,14.698353900901088,34309.0,3386.0,1408.0,290,0,1616.0,7044.0
60124,19618.0,38.6,102059.0,39864.0,280,1.4272606789682944,16028.0,230.0,2710.0,44,9,350.0,247.0
60126,46450.0,40.2,93308.0,43202.0,1534,3.302475780409042,41810.0,909.0,2501.0,39,0,518.0,673.0
60129,184.0,44.9,73750.0,32883.0,0,0.0,184.0,0.0,0.0,0,0,0.0,0.0
60130,14202.0,39.1,51055.0,37602.0,1370,9.646528657935502,7646.0,4716.0,1136.0,12,0,422.0,270.0
60131,18068.0,38.1,54102.0,24078.0,2087,11.55080805844587,13606.0,144.0,655.0,81,0,279.0,3303.0
60133,38369.0,32.8,68974.0,23217.0,4946,12.890614819255127,19892.0,3493.0,5968.0,78,9,846.0,8083.0
60134,29339.0,40.7,103401.0,43649.0,999,3.4050240294488563,27161.0,326.0,1172.0,75,13,153.0,439.0
60135,7174.0,34.7,61798.0,25585.0,644,8.976860886534709,6742.0,0.0,157.0,17,0,95.0,163.0
60136,7093.0,32.5,105379.0,36321.0,55,0.7754123784012407,5122.0,89.0,751.0,110,0,368.0,653.0
60137,38384.0,41.1,89386.0,47759.0,2096,5.460608586911213,34034.0,1395.0,2016.0,59,22,700.0,158.0
60139,34867.0,32.9,63039.0,25006.0,4043,11.595491438896378,21581.0,2489.0,8058.0,249,73,933.0,1484.0
60140,14050.0,34.8,78235.0,30495.0,1050,7.473309608540926,11956.0,86.0,114.0,19,0,393.0,1482.0
60141,190.0,67.0,-666666666.0,23104.0,17,8.947368421052632,124.0,66.0,0.0,0,0,0.0,0.0
60142,26708.0,44.6,75572.0,35963.0,787,2.9466826419050474,23949.0,340.0,1372.0,55,0,655.0,337.0
60143,10128.0,41.0,74598.0,35817.0,540,5.331753554502369,8414.0,57.0,964.0,0,0,402.0,291.0
60144,64.0,28.5,103750.0,39764.0,0,0.0,38.0,0.0,26.0,0,0,0.0,0.0
60145,2408.0,38.5,86932.0,29535.0,90,3.737541528239203,2299.0,9.0,0.0,0,0,71.0,29.0
60146,2585.0,39.8,57717.0,25765.0,252,9.748549323017409,2525.0,4.0,0.0,0,0,53.0,3.0
60148,52390.0,40.6,70448.0,34217.0,3662,6.989883565565948,44161.0,2389.0,4379.0,123,0,983.0,355.0
60150,1589.0,36.5,52109.0,22251.0,135,8.495909376966646,1475.0,19.0,17.0,0,0,35.0,43.0
60151,4235.0,41.7,68265.0,32465.0,292,6.894923258559622,4092.0,22.0,38.0,0,0,38.0,45.0
60152,12899.0,40.1,63013.0,28446.0,1088,8.434762384680983,12054.0,106.0,179.0,45,0,339.0,176.0
60153,24152.0,36.9,42295.0,19420.0,4962,20.5448824113945,3094.0,18233.0,53.0,6,0,164.0,2602.0
60154,16804.0,47.5,68422.0,32066.0,1007,5.992620804570341,11312.0,3055.0,868.0,15,0,306.0,1248.0
60155,7931.0,43.2,51690.0,28726.0,751,9.469171605093935,1714.0,5753.0,74.0,0,0,29.0,361.0
60156,28886.0,35.2,85570.0,32765.0,1666,5.767499826905768,25906.0,382.0,1436.0,28,0,718.0,416.0
60157,2116.0,46.4,79844.0,38902.0,34,1.606805293005671,2049.0,18.0,49.0,0,0,0.0,0.0
60160,25459.0,30.5,45208.0,17193.0,4448,17.47122824934208,12403.0,1411.0,338.0,19,9,612.0,10667.0
60162,8110.0,40.1,53868.0,24201.0,1171,14.438964241676942,2622.0,3447.0,179.0,0,0,164.0,1698.0
60163,5218.0,39.5,62581.0,30131.0,268,5.136067458796473,2417.0,1485.0,196.0,7,0,103.0,1010.0
60164,22116.0,34.9,56891.0,20809.0,1937,8.758364984626514,13871.0,630.0,864.0,166,0,606.0,5979.0
60165,4947.0,28.7,38214.0,12997.0,1068,21.588841722255914,2074.0,31.0,77.0,0,0,93.0,2672.0
60169,34103.0,34.5,68864.0,29468.0,2458,7.207577046007683,19170.0,1956.0,7594.0,67,0,686.0,4630.0
60171,10300.0,37.3,46354.0,23335.0,1554,15.087378640776699,8721.0,122.0,353.0,0,0,202.0,902.0
60172,24588.0,38.3,76512.0,34244.0,973,3.9572149015780056,20598.0,1430.0,2012.0,12,145,229.0,162.0
60173,12143.0,30.9,66556.0,39254.0,1247,10.269290949518242,6983.0,536.0,3848.0,0,0,285.0,491.0
60174,31340.0,41.6,76938.0,42715.0,1265,4.036375239310785,28177.0,368.0,737.0,30,12,377.0,1639.0
60175,25836.0,40.8,125219.0,48046.0,785,3.0383960365381637,24170.0,681.0,632.0,42,0,299.0,12.0
60176,11790.0,35.7,41813.0,22153.0,1468,12.45122985581001,9234.0,210.0,913.0,191,0,290.0,952.0
60177,22705.0,34.9,85642.0,31147.0,736,3.241576745210306,19393.0,1087.0,1666.0,104,0,208.0,247.0
60178,22299.0,36.9,64274.0,29495.0,2361,10.587918740750707,19676.0,545.0,282.0,186,0,289.0,1321.0
60180,1293.0,49.8,57176.0,32219.0,222,17.16937354988399,1290.0,0.0,0.0,0,0,0.0,3.0
60181,28933.0,36.7,69144.0,28565.0,2744,9.483980230186983,23312.0,1462.0,2239.0,101,0,585.0,1234.0
60184,2536.0,47.0,171667.0,68968.0,41,1.6167192429022081,2434.0,27.0,52.0,0,0,23.0,0.0
60185,35974.0,33.2,69183.0,27750.0,4553,12.656362928781897,29864.0,671.0,2440.0,39,0,508.0,2452.0
60187,28660.0,35.3,84419.0,35878.0,2021,7.051639916259595,24752.0,994.0,1757.0,17,0,987.0,153.0
60188,42399.0,36.9,76033.0,31530.0,3790,8.938890068161985,32972.0,2082.0,5649.0,73,14,633.0,976.0
60189,31344.0,41.0,93179.0,47717.0,1504,4.79836651352731,27710.0,991.0,1782.0,16,0,634.0,211.0
60190,10561.0,43.6,95025.0,45706.0,453,4.289366537259729,9605.0,181.0,369.0,0,0,371.0,35.0
60191,14358.0,41.0,61439.0,28061.0,1532,10.670009750661652,12704.0,104.0,570.0,18,0,463.0,499.0
60192,16522.0,41.0,115285.0,43764.0,344,2.0820723883307104,11585.0,140.0,4287.0,0,0,510.0,0.0
60193,39883.0,42.1,72939.0,34560.0,2085,5.227791289521852,30824.0,941.0,6048.0,27,0,1010.0,1033.0
60194,20322.0,37.5,73261.0,33871.0,958,4.714102942623757,13859.0,868.0,3916.0,7,0,340.0,1332.0
60195,3810.0,30.9,62877.0,41965.0,250,6.561679790026247,2177.0,236.0,1253.0,13,0,57.0,74.0
60201,42682.0,31.0,65589.0,41825.0,5823,13.642753385502084,29843.0,6035.0,4845.0,28,0,1294.0,637.0
60202,32255.0,38.1,68321.0,40568.0,3006,9.319485351108355,20760.0,7486.0,2170.0,112,0,980.0,747.0
60203,4749.0,39.8,113947.0,57806.0,283,5.959149294588334,3734.0,510.0,205.0,10,0,198.0,92.0
60301,2229.0,44.7,61367.0,49586.0,208,9.331538806639749,1310.0,589.0,168.0,0,0,102.0,60.0
60302,32218.0,39.1,77385.0,52201.0,2916,9.05084114470172,22124.0,6693.0,1632.0,31,0,945.0,793.0
60304,17455.0,37.7,85607.0,39506.0,1319,7.556574047550845,12029.0,3641.0,799.0,20,0,761.0,205.0
60305,11183.0,41.4,113317.0,62034.0,632,5.651435214164357,9474.0,669.0,618.0,15,0,292.0,115.0
60401,8012.0,44.2,64063.0,27732.0,606,7.563654518222666,7467.0,289.0,57.0,0,0,168.0,31.0
60402,64039.0,33.4,53402.0,22106.0,8533,13.324692765346118,43880.0,3662.0,1134.0,258,0,1755.0,13350.0
60403,19634.0,37.0,46716.0,23084.0,2349,11.963940103901395,14377.0,2996.0,554.0,0,0,571.0,1136.0
60404,17984.0,38.6,86706.0,32126.0,1034,5.749555160142349,14925.0,1307.0,511.0,20,0,441.0,780.0
60406,26021.0,32.6,40875.0,18000.0,6180,23.750048038123055,12440.0,7349.0,20.0,91,0,705.0,5416.0
60407,1945.0,35.4,56563.0,22179.0,273,14.03598971722365,1832.0,0.0,3.0,6,0,87.0,17.0
60408,5501.0,40.5,64292.0,25938.0,695,12.634066533357572,5417.0,14.0,21.0,14,0,22.0,13.0
60409,37202.0,35.8,40359.0,20000.0,8105,21.786463093382075,8825.0,25769.0,104.0,78,0,570.0,1856.0
60410,12530.0,35.2,86325.0,29804.0,385,3.0726256983240225,12083.0,106.0,54.0,0,0,94.0,193.0
60411,58818.0,32.5,41537.0,18571.0,16227,27.588493318371928,21313.0,29157.0,153.0,173,0,2104.0,5918.0
60415,14294.0,33.9,50336.0,22987.0,2038,14.257730516300546,11816.0,865.0,398.0,0,0,304.0,911.0
60416,9152.0,34.3,60103.0,26610.0,1028,11.232517482517483,8735.0,143.0,42.0,5,0,213.0,14.0
60417,15572.0,45.3,70383.0,31275.0,1059,6.800667865399435,11584.0,3098.0,294.0,28,0,306.0,262.0
60419,22978.0,33.8,48012.0,20732.0,4960,21.585864740186267,1294.0,20934.0,42.0,9,0,368.0,331.0
60420,6738.0,40.7,60658.0,20082.0,609,9.038290293855743,5624.0,849.0,59.0,3,0,103.0,100.0
60421,3960.0,40.1,70485.0,30466.0,340,8.585858585858587,3726.0,43.0,0.0,4,0,15.0,172.0
60422,9007.0,46.8,98140.0,49802.0,264,2.931053624958366,3996.0,4295.0,330.0,5,0,297.0,84.0
60423,30261.0,40.1,95667.0,38466.0,1316,4.34883182974786,27338.0,1585.0,466.0,15,14,620.0,223.0
60424,2310.0,41.1,57417.0,27561.0,191,8.268398268398268,2219.0,3.0,13.0,0,0,63.0,12.0
60425,9000.0,38.4,55139.0,24485.0,1065,11.833333333333334,2401.0,6220.0,0.0,40,0,168.0,171.0
60426,28260.0,33.2,26080.0,13951.0,9600,33.97027600849257,3025.0,22385.0,112.0,19,2,331.0,2386.0
60428,12463.0,38.2,39739.0,17671.0,2595,20.8216320308112,1955.0,10051.0,30.0,0,0,101.0,326.0
60429,16006.0,37.1,48487.0,22208.0,2951,18.43683618643009,2225.0,13033.0,78.0,37,0,165.0,468.0
60430,21217.0,41.0,72754.0,32001.0,1526,7.19234576047509,11312.0,7981.0,218.0,0,0,615.0,1091.0
60431,21783.0,33.5,81037.0,30116.0,642,2.947252444566864,17493.0,2196.0,746.0,11,0,265.0,1072.0
60432,21448.0,29.4,37624.0,15064.0,6011,28.025923162998883,11113.0,4998.0,237.0,67,0,403.0,4630.0
60433,17220.0,35.4,43644.0,18967.0,3209,18.635307781649246,8759.0,6015.0,140.0,104,0,461.0,1741.0
60435,49002.0,35.7,53691.0,24780.0,5220,10.65262642341129,36552.0,5972.0,1459.0,166,11,1605.0,3237.0
60436,18371.0,32.7,45592.0,19492.0,3857,20.995046540743562,11417.0,4362.0,267.0,24,0,912.0,1389.0
60437,157.0,49.8,36563.0,23715.0,14,8.9171974522293,157.0,0.0,0.0,0,0,0.0,0.0
60438,28815.0,40.6,50941.0,24985.0,3493,12.122158597952456,17161.0,9523.0,221.0,11,0,620.0,1279.0
60439,23177.0,41.7,92089.0,39570.0,661,2.851965310437071,21813.0,222.0,203.0,9,0,359.0,571.0
60440,53836.0,32.4,71422.0,25176.0,5123,9.515937291032023,29169.0,12626.0,3990.0,236,0,1495.0,6320.0
60441,35532.0,34.8,72333.0,29886.0,2426,6.827648317010019,31309.0,2413.0,579.0,25,0,691.0,515.0
60442,9684.0,35.4,76029.0,31032.0,516,5.328376703841388,9377.0,17.0,40.0,11,0,183.0,56.0
